account_id,risk_level,risk_score,total_transactions,total_amount,max_transactions,unique_receivers
1714993552,Severe,120,379,3486673.91,297251.23,37
1715501381,High,80,15,347084.67,267699.36,4
1716006167,High,90,438,2331865.46,197601.81,38
1716875272,High,80,24,370890.54,266947.68,5
1717942534,Severe,120,445,3206143.17,316348.15,42
1718643271,Severe,120,396,2706624.49,694486.73,33
1720394756,High,90,431,2858305.6,207155.43,41
1720989067,High,90,472,3339875.37,117928.13,42
1723045971,High,90,454,3513320.43,124563.8,46
1723671468,High,80,22,1071478.25,995825.22,5
1724795570,High,80,276,3587951.44,418675.57,24
1724986212,High,90,396,3127844.43,186789.81,35
1725245008,Severe,120,404,4261721.81,601770.58,34
1726662427,Severe,120,375,1532939.68,256313.69,38
1727046689,Severe,120,436,3312895.21,279917.37,37
1727216502,Severe,120,526,4222156.63,261624.96,48
1727863210,High,80,272,2878455.23,310097.47,32
1728280528,Severe,120,348,3114483.05,608449.86,32
1728492348,High,90,471,3721674.66,112476.79,44
1729161198,Severe,120,443,3596876.91,288218.52,41
1729974487,Severe,120,319,1593432.11,271412.59,29
1730320248,High,80,148,1933637.67,263020.41,14
1731400786,High,80,235,2805166.41,583050.43,22
1731860629,Severe,120,493,4314787.47,275288.85,45
1732403260,High,80,8,923051.3,351669.86,4
1732704880,Severe,120,454,4865516.78,977090.57,40
1732955611,High,90,471,4242278.37,246871.58,46
1733222561,Severe,120,420,3961801.59,348677.01,42
1734009149,High,90,355,2240258.05,192609.97,34
1734178179,High,80,210,1839353.69,290488.88,21
1734584873,High,80,225,2309558.38,636635.81,19
1735073653,Severe,120,344,3753120.1,574911.05,35
1737793923,Severe,120,460,4780384.36,339119.41,40
1738855708,Severe,120,449,3033735.57,552641.08,40
1739376032,Severe,120,346,2741343.29,354430.38,32
1739451030,High,90,343,2566981.39,158087.95,37
1740187249,Severe,120,478,4787242.77,670431.74,44
1740669358,Severe,120,388,1963444.14,431722.15,40
1744525754,High,80,15,746732.29,593108.4,4
1744879024,High,80,175,2425980.58,648783.77,16
1744896595,Severe,120,533,6173500.82,416528.17,50
1746276745,High,90,525,3460782.54,120330.82,45
1746697837,Severe,120,607,4738921.59,288735.27,57
1747507720,High,80,15,622035.82,542919.36,9
1747578456,High,80,199,2414427.05,393165.41,18
1747809427,Severe,120,473,4213538.19,268179.39,39
1747898496,High,80,4,985570.34,872429.11,3
1749781869,Severe,120,364,2671055.88,405287.23,33
1751821260,High,80,171,1375096.72,357268.69,19
1752977598,Severe,120,392,3697595.87,383892.13,37
1753344121,Severe,120,343,3324221.68,693256.0,36
1753737734,Severe,120,355,4164291.82,886423.19,37
1754045394,Severe,120,440,4117425.35,582410.92,42
1754826819,High,90,348,2667423.56,236382.46,33
1755089890,Severe,120,308,2515725.54,343093.53,30
1755284673,Severe,120,471,3748327.07,444977.59,41
1755427315,Severe,120,331,2268177.68,436580.82,34
1755537912,High,90,555,4416535.95,179382.97,48
1755906659,High,80,11,381921.35,366156.05,4
1756223204,Severe,120,391,3675914.03,425129.47,39
1756824521,High,90,650,5491892.12,170979.0,55
1757764863,High,80,140,812874.8,455607.07,15
1757892330,High,90,595,3395630.88,181407.69,49
1758008228,Severe,120,460,5228765.73,727038.93,41
1758305731,Severe,120,308,2709889.94,400755.43,31
1758739816,High,80,138,1673767.44,555123.49,13
1760204312,High,80,256,1652054.63,698113.19,24
1761887301,High,90,361,2614345.99,153416.66,36
1762791214,High,80,123,1023022.92,380542.78,16
1763620740,Severe,120,479,4480394.44,769799.62,44
1763656779,High,90,559,4073659.4,211623.82,44
1764102556,Severe,120,568,5091734.01,305573.01,53
1764726873,Severe,120,430,2589951.19,263039.99,39
1765813798,High,80,237,1454756.08,353738.91,24
1766004700,High,80,262,2302577.75,347543.34,28
1767588525,Severe,120,459,4044275.15,768152.92,41
1767741888,High,90,310,2434955.1,221407.83,27
1768753703,High,90,557,2913636.28,171036.65,46
1769247364,Severe,120,558,3623072.12,438369.67,48
1769337566,Severe,120,421,3749132.29,612992.93,38
1769527701,High,80,135,1608099.08,411637.69,18
1770956689,High,80,9,382963.01,362413.5,5
1770979406,Severe,120,469,3757734.8,348887.52,46
1772057120,High,90,402,2592235.19,227128.96,38
1772573034,Severe,120,575,5413416.51,740233.54,55
1773228424,Severe,120,565,3590368.78,278066.9,50
1773265181,Severe,120,306,2829538.43,505436.35,28
1774320171,Severe,120,510,3649517.97,587665.51,47
1774612521,High,80,207,2845932.04,808668.62,21
1775553487,High,80,151,1934505.5,427253.64,14
1776173207,High,80,4,659077.17,457031.13,4
1776318571,Severe,120,511,4448740.98,617078.17,47
1776918759,High,90,335,2249050.73,165914.81,30
1777421133,High,80,19,810150.03,666202.6,8
1778479203,High,80,15,499147.66,358980.09,4
1779161997,Severe,120,335,2132750.29,538628.19,35
1779231869,Severe,120,506,3720344.42,351081.94,48
1779903964,High,80,15,306272.24,256338.44,5
1780173183,High,90,409,2022181.19,189561.0,37
1782263940,Severe,120,358,3353733.78,277591.47,36
1782477011,Severe,120,478,3451965.16,314099.9,40
1782730840,Severe,120,351,3099178.63,349316.15,28
1782913759,Severe,120,322,5034415.16,384089.19,33
1784395286,Severe,120,451,4216428.02,824452.87,42
1785160617,High,80,206,2177421.51,490328.76,26
1786406314,High,90,403,3334170.94,129014.3,37
1786832968,High,80,156,649317.58,316430.95,19
1786945327,Severe,120,545,5206287.75,779532.58,46
1786979326,High,80,17,1066934.66,878466.57,5
1789877728,Severe,120,355,2741648.67,459044.23,37
1790108354,High,90,381,3149623.71,192113.64,32
1791177588,Severe,120,511,3337509.09,261769.58,46
1792624646,Severe,120,343,2258430.95,282256.99,33
1793789221,High,80,159,1932396.17,822008.12,18
1794389900,High,80,262,3674201.53,531211.98,23
1794475258,Severe,120,364,4259076.6,685434.13,37
1794587906,High,80,152,8038347.36,7208996.55,15
1795093491,Severe,120,421,3770514.23,267270.61,37
1795612173,High,80,10,468318.03,408983.16,4
1796190203,Severe,120,303,3485210.36,475231.19,32
1797065536,High,90,632,4518672.68,178480.89,54
1797588236,High,90,441,2136189.64,204124.99,38
1797601870,Severe,120,333,2005306.88,494343.07,31
1797837579,High,80,6,300332.26,299070.26,2
1798171633,High,90,339,2576774.35,237754.47,30
1798298784,High,90,424,3581489.43,102496.84,38
1798394750,High,80,240,979115.8,286191.75,24
1799404322,Severe,120,467,3689261.04,425397.47,40
1800104630,High,80,291,2239697.17,437099.92,30
1800408813,Severe,120,323,2235510.61,757952.0,29
1800493818,High,80,105,1310221.78,307951.33,10
1802615139,High,80,251,1831937.42,436659.37,28
1802636466,Severe,120,406,3537610.92,274730.83,39
1803304657,Severe,120,508,4973108.39,873483.45,44
1803392361,High,80,164,2157078.38,386089.42,15
1805931149,High,90,320,1511673.55,196530.39,32
1806073809,Severe,120,393,3500421.11,882569.72,37
1807570429,Severe,120,373,3986162.52,556346.42,41
1808587181,Severe,120,417,3668507.13,453260.84,35
1809031076,High,90,337,2295897.25,198081.54,37
1810275309,High,80,113,777959.05,436956.12,11
1810863611,Severe,120,368,2190484.28,268480.19,33
1811992883,High,80,24,325892.61,281562.5,4
1812028272,High,80,286,2381521.69,399402.4,30
1812146577,Severe,120,567,5234495.45,954327.44,50
1812930740,Severe,120,344,2422491.24,282760.41,30
1813038496,High,80,214,1324934.86,521343.12,24
1813079910,Severe,120,397,2251583.46,404073.08,37
1814268701,High,80,240,2722186.56,404928.15,23
1814513142,High,80,7,831559.47,747010.05,3
1814910462,High,90,597,4497330.76,165413.57,53
1815437044,Severe,120,431,5042322.91,612425.22,38
1815528206,Severe,120,418,3564002.65,709126.77,40
1817643249,Severe,120,365,3449979.45,860033.76,33
1817870453,Severe,120,468,4857284.88,814108.24,47
1817897839,Severe,120,454,3287537.75,401997.12,41
1818563788,High,80,12,628631.51,361790.48,4
1819143991,High,80,287,2225248.66,680295.8,27
1819599826,High,90,400,3079401.7,162765.97,39
1819824199,High,80,195,1307191.19,765083.63,19
1820824817,Severe,120,349,4071757.1,939151.61,35
1821882948,High,80,290,2076324.75,315463.41,31
1822025197,Severe,120,355,2046214.31,282365.23,45
1822875860,Severe,120,418,5728337.56,862262.81,38
1822911525,Severe,120,351,3861309.8,271943.71,32
1825653609,High,80,157,2248511.75,522050.95,18
1826101800,Severe,120,324,2032591.59,489553.7,36
1827261019,Severe,120,481,3277804.91,349883.87,48
1827308017,High,90,430,2793665.27,232102.2,40
1827537898,High,80,109,1217699.06,362938.61,16
1828871003,High,80,283,2515771.66,938050.88,28
1829094007,High,90,366,2030586.66,226618.27,33
1830024288,High,90,529,4555201.07,133679.98,49
1830420561,Severe,120,433,3917634.54,281882.51,41
1831110830,Severe,120,420,3011895.0,760411.92,37
1831389420,High,80,176,1325568.97,436624.56,16
1832019080,Severe,120,319,3118154.0,416962.6,31
1833066340,Severe,120,582,4418839.92,665090.89,52
1834030408,Severe,120,442,4292652.52,487123.3,39
1834303382,High,90,479,3231239.69,233545.3,43
1835697376,Severe,120,386,1881686.41,442128.64,37
1837112912,High,80,151,2523464.53,536260.88,15
1838028557,Severe,120,480,6338539.11,783528.09,43
1841042061,High,80,296,2686040.55,517373.86,28
1841229694,High,90,311,1989331.33,164695.93,29
1841283224,Severe,120,569,4863681.85,306663.66,52
1841407673,High,80,250,2682431.19,256234.39,21
1841972582,Severe,120,465,3033188.63,405334.25,43
1842402923,Severe,120,311,2084966.77,437217.96,26
1842877204,Severe,120,479,3585930.91,328056.17,45
1843106997,High,80,300,2916371.13,837499.85,34
1844037747,High,80,2,289124.06,284630.61,2
1844572356,High,80,12,377484.22,375632.83,2
1847025327,Severe,120,307,3584977.09,715058.24,31
1849969955,Severe,120,498,3938472.11,357721.84,45
1850324459,High,80,17,346935.88,259051.41,4
1851377347,High,80,16,485106.92,290866.72,3
1852664029,Severe,120,341,3172870.47,450907.57,31
1852801913,Severe,120,422,3697159.91,303106.87,40
1853654445,Severe,120,393,3127879.72,299245.71,36
1854208703,Severe,120,498,4667212.29,819555.35,46
1854480771,Severe,120,329,3508102.11,844011.18,32
1855757240,High,90,457,2606672.79,187759.78,41
1855785042,High,80,275,2046447.4,742122.78,27
1857885530,High,80,100,1388266.91,761690.58,15
1857957412,Severe,120,542,4481018.71,421885.68,51
1858241662,High,80,231,2802698.49,267317.37,21
1858629009,Severe,120,354,3609324.01,406740.16,36
1858815801,High,90,455,3616003.34,142404.33,41
1858950028,High,80,124,695949.55,313859.28,13
1859590270,Severe,120,539,4379801.49,381674.76,51
1859633009,High,80,4,1187480.18,742630.96,3
1859658280,High,90,503,4129793.4,147386.79,46
1860260162,High,80,266,2441266.99,690425.79,28
1860351715,Severe,120,311,1808773.43,311028.89,28
1860538414,Severe,120,418,3579510.19,313014.68,40
1861196280,High,90,475,3707781.4,185639.38,45
1863176420,High,80,18,632456.73,425975.29,4
1864477129,Severe,120,491,3991900.06,552291.85,45
1868747305,Severe,120,352,3376942.54,310963.04,36
1869335753,High,80,12,433027.4,422831.62,3
1869363391,High,80,214,2610524.21,330355.34,20
1869456800,High,80,206,2652663.73,726466.48,22
1870029665,Severe,120,451,3990292.39,918471.4,46
1870389203,High,90,459,3560679.41,210075.02,44
1870767889,Severe,120,369,2927513.16,476631.96,40
1871335136,High,80,205,2180006.59,478878.9,20
1872791084,Severe,120,323,3275782.3,979234.47,32
1873312167,High,80,144,1129355.28,313636.47,15
1874802060,High,80,226,6184949.75,2379593.06,20
1875124689,High,80,13,456600.0,271039.68,4
1877197885,Severe,120,374,3285677.26,289113.5,38
1877293721,High,80,178,2257672.13,660561.93,17
1878066624,High,90,347,2835842.18,234310.46,32
1878247156,Severe,120,517,3701798.06,304701.74,46
1878887231,High,90,539,3180896.68,113725.89,47
1879972158,High,90,343,2846081.05,211507.13,34
1880164784,High,90,490,2759073.59,233424.34,45
1880469213,Severe,120,527,5000290.02,613150.63,47
1880687015,High,90,372,3556750.49,234711.04,34
1880773756,High,80,172,1892843.74,297192.22,20
1881889471,Severe,120,402,3664996.22,287841.21,37
1883094534,Severe,120,434,5006241.25,962271.6,39
1885028614,High,90,528,3921229.62,109431.7,47
1885265790,High,80,256,2548800.91,810990.13,31
1885307974,High,90,327,2058132.28,129951.86,31
1886868543,High,80,226,1971121.15,403281.25,32
1887151973,High,80,240,2425213.64,389891.24,23
1887155402,High,80,120,1695850.18,890862.49,17
1887550203,Severe,120,512,4499887.86,819540.99,46
1887745150,Severe,120,669,5782418.93,260822.81,55
1887924050,High,90,325,2918986.59,215161.15,31
1888620712,Severe,120,615,5565996.36,796884.67,55
1889491285,High,80,292,2338046.07,914070.9,29
1889778807,Severe,120,318,2857355.3,509072.38,31
1890002170,High,80,157,2391111.03251483,941046.9,15
1890157187,Severe,120,319,1855225.49,549206.86,31
1891021974,Severe,120,318,3163059.48,546994.91,28
1892079222,High,80,161,1225287.87,406363.31,17
1892628628,Severe,120,302,1752401.82,382671.05,28
1894120327,High,80,147,1893405.43,480918.75,15
1894433279,High,80,129,808248.63515227,279970.12,16
1896092582,Severe,120,403,3204219.89,289106.89,35
1896356514,Severe,120,484,3773995.35,402294.2,44
1897845284,Severe,120,419,4832101.85,705646.89,42
1898955582,High,90,411,2742365.88,195432.02,40
1899079979,High,80,271,3273250.67,271099.81,23
1899934639,High,80,163,1875570.85,672502.62,33
1902531217,Severe,120,635,5904875.72,433257.32,54
1903027668,High,80,281,2763154.33,573329.41,29
1903200889,High,90,541,3760996.77,183834.06,51
1903901505,High,80,143,1104769.02,329510.01,13
1904052565,Severe,120,483,4064555.53,895409.54,44
1904984986,Severe,120,465,4487043.47,449424.52,47
1906225492,Severe,120,317,2595687.95,467053.75,31
1906870112,High,90,453,3803681.87,124388.82,45
1908249712,Severe,120,423,3177035.67,493848.19,38
1909310132,Severe,120,434,3794694.7,554255.03,42
1909527824,Severe,120,454,4102793.72,636012.99,45
1909961357,Severe,120,467,3401627.69,516310.07,42
1910394034,High,80,224,2940063.25,781164.7,23
1911422397,High,90,399,2930506.75,172817.31,38
1911666541,High,80,237,2413113.59,471555.37,26
1912090731,High,90,502,4231457.98,184170.74,49
1914349106,High,90,532,3065901.23,126580.94,46
1914930508,High,90,344,3348429.89,218565.77,35
1915242789,High,90,324,3164530.57,221718.33,33
1916089334,Severe,120,450,3683908.84,392009.92,38
1916571445,High,80,253,2677307.89,545778.98,25
1917541759,High,90,664,4212887.53,166457.2,55
1918087522,Severe,120,480,3680809.59,541067.58,42
1918793584,Severe,120,314,2648810.98,285964.79,26
1918861206,High,80,196,2308142.79,517571.33,25
1919825463,High,90,446,3085085.66,161909.49,38
1920374092,Severe,120,588,5889279.8,574345.31,49
1921538611,Severe,120,417,2914035.51,364108.21,42
1921988708,Severe,120,438,3432253.38,256966.29,41
1922236838,Severe,120,532,5269717.14,758046.67,46
1923535626,Severe,120,456,5110836.97,933655.11,44
1924248519,High,90,515,4007203.71,139915.68,46
1924978868,Severe,120,461,2711674.29,414297.68,42
1926048672,High,80,292,2005386.24,402647.09,28
1926160983,High,90,445,4293532.81,128319.14,39
1927019679,Severe,120,330,2311525.52,504431.09,30
1927087786,High,80,220,3246059.64,331130.8,24
1927249255,High,80,234,2296327.56397439,294860.13,21
1928158606,High,80,141,1463205.72,307229.11,16
1928174210,Severe,120,386,2030642.77,356927.25,37
1928244783,Severe,120,416,2543371.1,253925.49,36
1929242509,Severe,120,517,4616218.79,900946.59,46
1930391091,Severe,120,377,3778132.74,326836.43,37
1930777869,High,80,298,1934574.85,294786.8,32
1930795247,Severe,120,447,4009249.13,505031.58,44
1931371008,High,80,210,3174944.35,837739.88,20
1931769431,Severe,120,508,4842342.91,465494.08,49
1931977288,High,80,125,1518391.44,679990.12,15
1932737463,Severe,120,370,2846861.53,275102.35,35
1933989778,High,80,6,523836.51,308492.48,3
1934104751,Severe,120,361,2030531.35,495060.3,32
1934436254,High,80,4,574494.150046501,517904.67,4
1935100177,Severe,120,319,2930686.05,382656.56,31
1935158584,Severe,120,436,5135031.38,439771.33,34
1935457766,Severe,120,423,1782070.29,317593.37,34
1935496607,High,90,507,4063023.9,169697.06,45
1936261380,Severe,120,439,3077037.94,390625.44,41
1936480273,High,90,396,3176981.19,193794.06,35
1936585949,High,80,271,1542397.38,579651.84,28
1939386804,High,80,20,713531.25,501425.91,4
1939846575,Severe,120,303,2335232.41,428044.44,27
1940500748,High,80,276,1762009.6,337354.68,28
1940606783,Severe,120,317,3137493.5,724609.42,29
1941548570,Severe,120,519,4376726.42,763556.88,47
1941987543,Severe,120,307,2129761.01,323659.99,23
1943595118,Severe,120,358,2564313.0,312357.39,37
1945678182,Severe,120,599,5430987.54,952126.38,50
1946227788,High,80,13,625202.05,356989.51,4
1946301479,High,80,244,938306.79,367258.82,23
1946948466,Severe,120,574,5050017.8,366207.58,48
1948036485,Severe,120,371,1709904.01,337256.59,35
1948780835,High,90,333,1721395.48,150167.56,32
1949363469,Severe,120,539,3494417.14,907264.15,48
1950236164,High,90,496,4044535.72,131608.17,45
1950880391,Severe,120,485,4205661.87,298097.69,42
1951578591,Severe,120,433,3412496.49,353806.4,35
1952212565,Severe,120,326,2136772.59,258761.74,34
1953699846,Severe,120,570,4487682.67,400154.84,47
1953739523,High,80,21,292548.22,251014.39,4
1954180228,Severe,120,421,3264241.55,283729.51,38
1955164063,High,80,125,1133727.49,299115.49,15
1956524729,High,80,13,472309.58,288186.16,6
1956914678,High,90,461,3392595.62,139915.08,44
1959244548,High,90,562,3692017.38,187927.22,48
1961521114,Severe,120,331,2958988.12,250325.76,31
1964341989,Severe,120,528,4011462.68,565970.59,48
1964713406,Severe,120,493,6043568.75,661173.77,43
1964809893,Severe,120,446,3199159.98,360929.06,39
1964943978,High,80,288,2177539.93,406746.19,26
1965297304,Severe,120,412,3718263.94,468276.54,39
